,MSOA11CD,cluster_1_degree,restaurant,edu_rate,population,income,workplace,employee,PTAI,rail_sta,under_sta,supermarket,bus_stop,Code,houseprice,area,rest_degree,pop_degree,income_degree,lnincome,hou_degree,lnhouseprice,workplace_degree,employee_degree,rail_degree,under_degree,market_degree,bus_degree,rest_density,pop_density,income_density,hou_density,workplace_density,employee_density,rail_density,under_density,market_density,bus_density
489,E02000509,0.0,10.0,0.305,12272,45800,1050.0,16000.0,3.232205684,0.0,0.0,4.0,0.0,E02000509,340000,201.39,0.04965489845573266,60.93649138487512,227.4194349272556,10.732039370102276,1688.2665474949106,12.736700896592344,5.21376433785193,79.44783752917226,0.0,0.0,0.019861959382293064,0.0,0.04965489845573266,60.93649138487512,227.4194349272556,1688.2665474949106,5.21376433785193,79.44783752917226,0.0,0.0,0.019861959382293064,0.0
490,E02000510,0.0,2.0,0.292,9170,57800,400.0,7000.0,4.39123794,0.0,0.0,3.0,27.0,E02000510,460000,213.09,0.009385705570416255,43.033460040358534,271.2468909850298,10.96474405466047,2158.712281195739,13.038981768465277,1.8771411140832512,32.84996949645689,0.0,0.0,0.014078558355624384,0.12670702520061947,0.009385705570416255,43.033460040358534,271.2468909850298,2158.712281195739,1.8771411140832512,32.84996949645689,0.0,0.0,0.014078558355624384,0.12670702520061947
491,E02000511,0.0,1.0,0.211,10104,51300,355.0,2000.0,5.879472356,0.0,0.0,2.0,23.0,E02000511,424500,238.84,0.004186903366270306,42.304471612795176,214.78814268966673,10.845446031158861,1777.340478981745,12.958667284733538,1.4863506950259588,8.373806732540613,0.0,0.0,0.008373806732540613,0.09629877742421705,0.004186903366270306,42.304471612795176,214.78814268966673,1777.340478981745,1.4863506950259588,8.373806732540613,0.0,0.0,0.008373806732540613,0.09629877742421705
492,E02000512,0.0,5.0,0.224,8818,49300,305.0,800.0,1.512200419,0.0,0.0,0.0,19.0,E02000512,340000,140.74,0.03552650277106721,62.65454028705414,350.2913173227227,10.805679360030782,2415.8021884325703,12.736700896592344,2.1671166690351003,5.684240443370754,0.0,0.0,0.0,0.1350007105300554,0.03552650277106721,62.65454028705414,350.2913173227227,2415.8021884325703,2.1671166690351003,5.684240443370754,0.0,0.0,0.0,0.1350007105300554
493,E02000513,0.0,1.0,0.219,10131,47000,215.0,1000.0,11.39071497,0.0,0.0,1.0,19.0,E02000513,327500,147.13,0.00679671039217019,68.85747298307619,319.44538843199894,10.757902880692196,2225.922653435737,12.699243334057444,1.461292734316591,6.79671039217019,0.0,0.0,0.00679671039217019,0.1291374974512336,0.00679671039217019,68.85747298307619,319.44538843199894,2225.922653435737,1.461292734316591,6.79671039217019,0.0,0.0,0.00679671039217019,0.1291374974512336
494,E02000514,0.0,3.0,0.232,10842,53100,425.0,1750.0,6.052134419,0.0,0.0,2.0,12.0,E02000514,365000,119.94,0.025012506253126565,90.3951975987994,442.7213606803402,10.87993220723003,3043.188260797065,12.80765263256463,3.5434383858595964,14.590628647657162,0.0,0.0,0.01667500416875104,0.10005002501250626,0.025012506253126565,90.3951975987994,442.7213606803402,3043.188260797065,3.5434383858595964,14.590628647657162,0.0,0.0,0.01667500416875104,0.10005002501250626
495,E02000515,0.0,1.0,0.255,12503,51700,510.0,3000.0,21.12047507,1.0,1.0,5.0,17.0,E02000515,310000,315.25,0.0031720856463124504,39.66058683584457,163.99682791435367,10.85321306049652,983.3465503568597,12.644327576461329,1.6177636796193497,9.516256938937351,0.0031720856463124504,0.0031720856463124504,0.01586042823156225,0.05392545598731166,0.0031720856463124504,39.66058683584457,163.99682791435367,983.3465503568597,1.6177636796193497,9.516256938937351,0.0031720856463124504,0.0031720856463124504,0.01586042823156225,0.05392545598731166
496,E02000516,0.0,0.0,0.275,9056,53000,215.0,600.0,16.4054291,0.0,0.0,0.0,9.0,E02000516,390000,165.48,0.0,54.72564660381919,320.28039642252844,10.87804719253426,2356.7802755620014,12.873902018105829,1.2992506647328983,3.6258158085569256,0.0,0.0,0.0,0.05438723712835388,0.0,54.72564660381919,320.28039642252844,2356.7802755620014,1.2992506647328983,3.6258158085569256,0.0,0.0,0.0,0.05438723712835388
497,E02000517,0.0,0.0,0.201,10215,43800,275.0,1000.0,4.249037358,0.0,0.0,0.0,24.0,E02000517,355000,154.71,0.0,66.02675974403722,283.1103354663564,10.687389096364537,2294.615732661108,12.779873068457553,1.7775192295262103,6.463706289186219,0.0,0.0,0.0,0.15512895094046925,0.0,66.02675974403722,283.1103354663564,2294.615732661108,1.7775192295262103,6.463706289186219,0.0,0.0,0.0,0.15512895094046925
498,E02000518,0.0,0.0,0.196,8859,46000,355.0,5000.0,2.262798071,0.0,0.0,0.0,26.0,E02000518,367500,252.31,0.0,35.11156910150212,182.31540565177758,10.736396675471232,1456.5415560223535,12.814478597635029,1.4069993262256748,19.816891918671477,0.0,0.0,0.0,0.10304783797709167,0.0,35.11156910150212,182.31540565177758,1456.5415560223535,1.4069993262256748,19.816891918671477,0.0,0.0,0.0,0.10304783797709167
499,E02000519,0.0,0.0,0.216,9437,44600,385.0,4500.0,10.69111642,0.0,0.0,1.0,22.0,E02000519,402500,181.67,0.0,51.94583585622283,245.50008256729237,10.705489138008156,2215.5556778774703,12.905450375840756,2.119227170143667,24.77018770297793,0.0,0.0,0.005504486156217317,0.12109869543678098,0.0,51.94583585622283,245.50008256729237,2215.5556778774703,2.119227170143667,24.77018770297793,0.0,0.0,0.005504486156217317,0.12109869543678098
500,E02000520,0.0,4.0,0.227,14457,49200,1235.0,16000.0,6.080082573,0.0,0.0,3.0,37.0,E02000520,365000,436.06,0.009173049580332982,33.15369444571848,112.82850983809567,10.803648902480399,837.0407742053845,12.80765263256463,2.832179057927808,36.69219832133193,0.0,0.0,0.006879787185249737,0.08485070861808008,0.009173049580332982,33.15369444571848,112.82850983809567,837.0407742053845,2.832179057927808,36.69219832133193,0.0,0.0,0.006879787185249737,0.08485070861808008
501,E02000521,0.0,1.0,0.213,13709,50300,360.0,3000.0,5.959014385,0.0,0.0,3.0,24.0,E02000521,355000,245.39,0.004075145686458291,55.86617221565671,204.97982802885204,10.82576035608783,1446.6767186926934,12.779873068457553,1.4670524471249848,12.225437059374872,0.0,0.0,0.012225437059374874,0.09780349647499899,0.004075145686458291,55.86617221565671,204.97982802885204,1446.6767186926934,1.4670524471249848,12.225437059374872,0.0,0.0,0.012225437059374874,0.09780349647499899
502,E02000522,0.0,6.0,0.246,9818,50500,395.0,1750.0,4.54786655,0.0,0.0,0.0,20.0,E02000522,375000,156.94,0.03823117114820951,62.55893972218682,321.7790238307634,10.829728615263452,2389.448196763094,12.834681304952548,2.5168854339237927,11.150758251561106,0.0,0.0,0.0,0.12743723716069835,0.03823117114820951,62.55893972218682,321.7790238307634,2389.448196763094,2.5168854339237927,11.150758251561106,0.0,0.0,0.0,0.12743723716069835
503,E02000523,0.0,3.0,0.247,12181,51600,500.0,3500.0,7.442484974,1.0,1.0,3.0,42.0,E02000523,400000,164.6,0.01822600243013366,74.00364520048603,313.4872417982989,10.851276951469654,2430.1336573511544,12.89921982609012,3.037667071688943,21.2636695018226,0.006075334143377886,0.006075334143377886,0.01822600243013366,0.2551640340218712,0.01822600243013366,74.00364520048603,313.4872417982989,2430.1336573511544,3.037667071688943,21.2636695018226,0.006075334143377886,0.006075334143377886,0.01822600243013366,0.2551640340218712
504,E02000524,0.0,5.0,0.242,8369,54300,1125.0,53000.0,2.464649689,3.0,3.0,4.0,67.0,E02000524,303500,2050.9,0.0024379540689453407,4.080647520600712,26.476181188746402,10.902279505922026,147.9838119849822,12.62313688948169,0.5485396655127017,25.842313130820614,0.0014627724413672045,0.0014627724413672045,0.0019503632551562727,0.03266858452386757,0.0024379540689453407,4.080647520600712,26.476181188746402,147.9838119849822,0.5485396655127017,25.842313130820614,0.0014627724413672045,0.0014627724413672045,0.0019503632551562727,0.03266858452386757
505,E02000525,0.0,4.0,0.243,10496,52200,325.0,6000.0,12.29905637,0.0,0.0,1.0,25.0,E02000525,327500,406.76,0.009833808634083981,25.803913855836367,128.33120267479595,10.86283777387073,805.1430819156259,12.699243334057444,0.7989969515193235,14.750712951125971,0.0,0.0,0.0024584521585209952,0.061461303963024884,0.009833808634083981,25.803913855836367,128.33120267479595,805.1430819156259,0.7989969515193235,14.750712951125971,0.0,0.0,0.0024584521585209952,0.061461303963024884
506,E02000526,0.0,17.0,0.598,8383,70100,810.0,4000.0,6.364179182,0.0,0.0,1.0,19.0,E02000526,962000,92.42,0.18394286950876435,90.70547500541008,758.4938325037871,11.157678073022682,10409.002380437134,13.776769729647844,8.764336723652889,43.28067517853278,0.0,0.0,0.010820168794633196,0.2055832070980307,0.18394286950876435,90.70547500541008,758.4938325037871,10409.002380437134,8.764336723652889,43.28067517853278,0.0,0.0,0.010820168794633196,0.2055832070980307
507,E02000528,0.0,2.0,0.347,12415,50200,710.0,7000.0,11.85217644,1.0,1.0,3.0,36.0,E02000528,482500,240.7,0.008309098462816784,51.57872870793519,208.5583714167013,10.82377030567982,2004.5700041545492,13.086736199761178,2.9497299542999587,29.081844619858746,0.004154549231408392,0.004154549231408392,0.012463647694225177,0.14956377233070212,0.008309098462816784,51.57872870793519,208.5583714167013,2004.5700041545492,2.9497299542999587,29.081844619858746,0.004154549231408392,0.004154549231408392,0.012463647694225177,0.14956377233070212
508,E02000529,0.0,0.0,0.29,8996,49500,325.0,1250.0,2.113751249,0.0,0.0,2.0,8.0,E02000529,323250,118.17,0.0,76.12761276127613,418.88804265041887,10.809727948556782,2735.4658542777356,12.686181296634103,2.75027502750275,10.577980875010578,0.0,0.0,0.016924769400016925,0.0676990776000677,0.0,76.12761276127613,418.88804265041887,2735.4658542777356,2.75027502750275,10.577980875010578,0.0,0.0,0.016924769400016925,0.0676990776000677
509,E02000530,0.0,0.0,0.188,7353,43800,375.0,6000.0,7.485895006,0.0,0.0,4.0,30.0,E02000530,296000,272.31,0.0,27.002313539715765,160.84609452462266,10.687389096364537,1086.9964378832947,12.598114733306197,1.3771069736697146,22.033711578715433,0.0,0.0,0.014689141052476956,0.11016855789357717,0.0,27.002313539715765,160.84609452462266,1086.9964378832947,1.3771069736697146,22.033711578715433,0.0,0.0,0.014689141052476956,0.11016855789357717
510,E02000531,0.0,1.0,0.375,10687,51200,860.0,8000.0,7.563888516,1.0,1.0,1.0,35.0,E02000531,500000,263.72,0.003791900500530866,40.52404064917336,194.14530562718033,10.843494811027599,1895.950250265433,13.122363377404328,3.2610344304565446,30.335204004246926,0.003791900500530866,0.003791900500530866,0.003791900500530866,0.1327165175185803,0.003791900500530866,40.52404064917336,194.14530562718033,1895.950250265433,3.2610344304565446,30.335204004246926,0.003791900500530866,0.003791900500530866,0.003791900500530866,0.1327165175185803
511,E02000532,0.0,2.0,0.521,8855,60700,600.0,2000.0,6.015029292,1.0,1.0,2.0,19.0,E02000532,900000,251.11,0.007964637011668193,35.26343036916092,241.72673330412965,11.01369897704759,3584.086655250687,13.710150042306449,2.389391103500458,7.964637011668192,0.003982318505834096,0.003982318505834096,0.007964637011668193,0.07566405161084783,0.007964637011668193,35.26343036916092,241.72673330412965,3584.086655250687,2.389391103500458,7.964637011668192,0.003982318505834096,0.003982318505834096,0.007964637011668193,0.07566405161084783
512,E02000533,0.0,1.0,0.553,8287,60500,550.0,1500.0,10.94155564,0.0,0.0,0.0,6.0,E02000533,637500,121.97,0.008198737394441257,67.9429367877347,496.023612363696,11.010398644018933,5226.6950889563,13.365309556014719,4.5093055669426905,12.298106091661884,0.0,0.0,0.0,0.04919242436664754,0.008198737394441257,67.9429367877347,496.023612363696,5226.6950889563,4.5093055669426905,12.298106091661884,0.0,0.0,0.0,0.04919242436664754
513,E02000534,0.0,4.0,0.456,7919,69000,630.0,12000.0,6.649128713,1.0,1.0,1.0,36.0,E02000534,395000,486.66,0.008219290675214729,16.27214071425636,141.78276414745406,11.141861783579396,811.6549541774544,12.886641043883259,1.2945382813463198,24.657872025644185,0.002054822668803682,0.002054822668803682,0.002054822668803682,0.07397361607693256,0.008219290675214729,16.27214071425636,141.78276414745406,811.6549541774544,1.2945382813463198,24.657872025644185,0.002054822668803682,0.002054822668803682,0.002054822668803682,0.07397361607693256
514,E02000535,0.0,0.0,0.311,9307,51500,355.0,900.0,2.50996257,0.0,0.0,2.0,23.0,E02000535,446100,154.96,0.0,60.06066081569437,332.3438306659783,10.849337086651827,2878.8074341765614,13.008298421116356,2.290913784202375,5.807950438822922,0.0,0.0,0.012906556530717603,0.14842540010325245,0.0,60.06066081569437,332.3438306659783,2878.8074341765614,2.290913784202375,5.807950438822922,0.0,0.0,0.012906556530717603,0.14842540010325245
515,E02000536,0.0,4.0,0.341,9557,53100,400.0,3500.0,8.542900693,0.0,0.0,1.0,28.0,E02000536,457500,160.65,0.024898848428260192,59.48957360722066,330.532212885154,10.87993220723003,2847.8057889822594,13.033532163697712,2.489884842826019,21.78649237472767,0.0,0.0,0.006224712107065048,0.17429193899782133,0.024898848428260192,59.48957360722066,330.532212885154,2847.8057889822594,2.489884842826019,21.78649237472767,0.0,0.0,0.006224712107065048,0.17429193899782133
516,E02000537,0.0,4.0,0.455,9148,61500,435.0,1250.0,4.956837612,0.0,0.0,1.0,17.0,E02000537,465000,188.8,0.0211864406779661,48.45338983050847,325.7415254237288,11.02679245379461,2462.923728813559,13.049792684569493,2.3040254237288136,6.620762711864407,0.0,0.0,0.005296610169491525,0.09004237288135593,0.0211864406779661,48.45338983050847,325.7415254237288,2462.923728813559,2.3040254237288136,6.620762711864407,0.0,0.0,0.005296610169491525,0.09004237288135593
517,E02000538,0.0,7.0,0.267,9771,46300,415.0,4500.0,6.635362207,0.0,0.0,1.0,20.0,E02000538,359500,235.56,0.029716420444897265,41.479877738155885,196.55289522839192,10.742897240074326,1526.1504499915095,12.79246945614324,1.7617592120903378,19.10341314314824,0.0,0.0,0.0042452029206996094,0.08490405841399219,0.029716420444897265,41.479877738155885,196.55289522839192,1526.1504499915095,1.7617592120903378,19.10341314314824,0.0,0.0,0.0042452029206996094,0.08490405841399219
518,E02000539,0.0,2.0,0.385,10974,57100,600.0,7000.0,17.8082288,0.0,0.0,2.0,38.0,E02000539,415000,164.62,0.012149192078726764,66.66261693597376,346.85943384764914,10.952559395644101,2520.9573563358035,12.936033799212835,3.6447576236180295,42.522172275543674,0.0,0.0,0.012149192078726764,0.23083464949580854,0.012149192078726764,66.66261693597376,346.85943384764914,2520.9573563358035,3.6447576236180295,42.522172275543674,0.0,0.0,0.012149192078726764,0.23083464949580854
519,E02000540,0.0,8.0,0.386,11511,51600,620.0,5000.0,5.937667306,1.0,1.0,3.0,26.0,E02000540,370000,125.38,0.0638060296698038,91.80890094113894,411.5488913702345,10.851276951469654,2951.028872228426,12.821258284620408,4.944967299409795,39.87876854362737,0.007975753708725474,0.007975753708725474,0.023927261126176425,0.20736959642686234,0.0638060296698038,91.80890094113894,411.5488913702345,2951.028872228426,4.944967299409795,39.87876854362737,0.007975753708725474,0.007975753708725474,0.023927261126176425,0.20736959642686234
520,E02000541,0.0,10.0,0.292,9619,46900,465.0,2000.0,5.559694599,0.0,0.0,1.0,19.0,E02000541,295000,105.45,0.0948316737790422,91.2185870080607,444.7605500237079,10.75577295443437,2797.534376481745,12.594730635321957,4.409672830725462,18.96633475580844,0.0,0.0,0.009483167377904219,0.18018018018018017,0.0948316737790422,91.2185870080607,444.7605500237079,2797.534376481745,4.409672830725462,18.96633475580844,0.0,0.0,0.009483167377904219,0.18018018018018017
521,E02000542,0.0,6.0,0.347,11832,51400,550.0,3000.0,9.275122744,0.0,0.0,3.0,23.0,E02000542,257000,104.58,0.05737234652897304,113.13826735513483,491.4897685982023,10.847393451443256,2457.4488429910116,12.456831363877356,5.259131765155861,28.686173264486516,0.0,0.0,0.02868617326448652,0.2199273283610633,0.05737234652897304,113.13826735513483,491.4897685982023,2457.4488429910116,5.259131765155861,28.686173264486516,0.0,0.0,0.02868617326448652,0.2199273283610633
522,E02000543,0.0,11.0,0.426,14113,57400,915.0,33000.0,9.610824938,1.0,1.0,4.0,30.0,E02000543,327500,114.45,0.09611183923110528,123.31148973350808,501.52905198776756,10.957799582307658,2861.511577107907,12.699243334057444,7.99475753604194,288.33551769331586,0.00873743993010048,0.00873743993010048,0.03494975972040192,0.2621231979030144,0.09611183923110528,123.31148973350808,501.52905198776756,2861.511577107907,7.99475753604194,288.33551769331586,0.00873743993010048,0.00873743993010048,0.03494975972040192,0.2621231979030144
523,E02000544,0.0,0.0,0.308,8069,58400,340.0,900.0,3.723838501,0.0,0.0,0.0,17.0,E02000544,480000,138.57,0.0,58.230497221620844,421.4476437901422,10.975071168816319,3463.9532366313056,13.081541382884074,2.4536335426138414,6.494912318683698,0.0,0.0,0.0,0.12268167713069207,0.0,58.230497221620844,421.4476437901422,3463.9532366313056,2.4536335426138414,6.494912318683698,0.0,0.0,0.0,0.12268167713069207
524,E02000545,0.0,2.0,0.326,8793,53100,380.0,2500.0,4.760533227,0.0,0.0,3.0,20.0,E02000545,520000,137.93,0.01450010875081563,63.74972812296092,384.977887334155,10.87993220723003,3770.028275212064,13.16158409055761,2.7550206626549696,18.125135938519538,0.0,0.0,0.021750163126223444,0.1450010875081563,0.01450010875081563,63.74972812296092,384.977887334155,3770.028275212064,2.7550206626549696,18.125135938519538,0.0,0.0,0.021750163126223444,0.1450010875081563
525,E02000546,0.0,2.0,0.331,9847,51700,335.0,2500.0,12.81513355,0.0,0.0,1.0,18.0,E02000546,370000,245.98,0.008130742336775349,40.03170989511342,210.17968940564273,10.85321306049652,1504.1873323034395,12.821258284620408,1.3618993414098708,10.163427920969186,0.0,0.0,0.004065371168387674,0.07317668103097813,0.008130742336775349,40.03170989511342,210.17968940564273,1504.1873323034395,1.3618993414098708,10.163427920969186,0.0,0.0,0.004065371168387674,0.07317668103097813
526,E02000547,0.0,1.0,0.219,10030,50600,520.0,7000.0,7.913925894,0.0,0.0,2.0,32.0,E02000547,352000,326.45,0.003063256241384592,30.724460101087455,155.00076581406034,10.831706855275558,1078.2661969673763,12.771386454580234,1.5928932455199878,21.442793689692145,0.0,0.0,0.006126512482769184,0.09802419972430694,0.003063256241384592,30.724460101087455,155.00076581406034,1078.2661969673763,1.5928932455199878,21.442793689692145,0.0,0.0,0.006126512482769184,0.09802419972430694
527,E02000548,0.0,3.0,0.188,9892,49000,350.0,8000.0,16.06702618,0.0,0.0,2.0,19.0,E02000548,325000,352.85,0.008502196400736857,28.03457559869633,138.86920787870199,10.799575577092764,921.0712767464928,12.691580461311874,0.9919229134193,22.672523735298284,0.0,0.0,0.005668130933824571,0.053847243871333425,0.008502196400736857,28.03457559869633,138.86920787870199,921.0712767464928,0.9919229134193,22.672523735298284,0.0,0.0,0.005668130933824571,0.053847243871333425
528,E02000549,0.0,9.0,0.214,11534,48800,465.0,2500.0,7.538976699,1.0,1.0,2.0,34.0,E02000549,370000,245.53,0.036655398525638413,46.97592962163483,198.75371645012828,10.795485591841238,1506.9441616095792,12.821258284620408,1.8938622571579848,10.18205514601067,0.004072822058404269,0.004072822058404269,0.008145644116808537,0.1384759499857451,0.036655398525638413,46.97592962163483,198.75371645012828,1506.9441616095792,1.8938622571579848,10.18205514601067,0.004072822058404269,0.004072822058404269,0.008145644116808537,0.1384759499857451
529,E02000550,0.0,1.0,0.26,10879,53700,395.0,3000.0,10.69437546,0.0,0.0,4.0,15.0,E02000550,305000,94.48,0.010584250635055038,115.14606265876375,568.3742591024555,10.891168280496956,3228.1964436917865,12.628067055589549,4.18077900084674,31.752751905165113,0.0,0.0,0.04233700254022015,0.15876375952582555,0.010584250635055038,115.14606265876375,568.3742591024555,3228.1964436917865,4.18077900084674,31.752751905165113,0.0,0.0,0.04233700254022015,0.15876375952582555
530,E02000551,0.0,0.0,0.187,9046,44100,385.0,5000.0,4.308020826,0.0,0.0,1.0,31.0,E02000551,327000,212.84,0.0,42.5014095094907,207.1978951324939,10.694215061434937,1536.3653448599887,12.697715449879391,1.8088705130614546,23.491824844953957,0.0,0.0,0.004698364968990791,0.14564931403871453,0.0,42.5014095094907,207.1978951324939,1536.3653448599887,1.8088705130614546,23.491824844953957,0.0,0.0,0.004698364968990791,0.14564931403871453
531,E02000552,0.0,1.0,0.231,8948,53500,380.0,4000.0,8.776412848,0.0,0.0,0.0,21.0,E02000552,320000,306.01,0.0032678670631678705,29.240874481226104,174.83088787948105,10.887436932884098,1045.7174602137186,12.676076274775909,1.2417894840037909,13.071468252671481,0.0,0.0,0.0,0.06862520832652527,0.0032678670631678705,29.240874481226104,174.83088787948105,1045.7174602137186,1.2417894840037909,13.071468252671481,0.0,0.0,0.0,0.06862520832652527
532,E02000553,0.0,1.0,0.214,7094,52700,230.0,1000.0,13.60814784,0.0,0.0,1.0,26.0,E02000553,359000,252.36,0.003962593120938342,28.110635599936597,208.82865747345062,10.872370734529454,1422.5709304168647,12.791077667470416,0.9113964178158186,3.962593120938342,0.0,0.0,0.003962593120938342,0.10302742114439689,0.003962593120938342,28.110635599936597,208.82865747345062,1422.5709304168647,0.9113964178158186,3.962593120938342,0.0,0.0,0.003962593120938342,0.10302742114439689
533,E02000554,4.0,0.0,0.401,10203,46300,400.0,1250.0,22.79506633,1.0,1.0,0.0,16.0,E02000554,456000,63.7,0.0,160.17268445839875,726.8445839874411,10.742897240074326,7158.555729984301,13.030248088496522,6.279434850863422,19.623233908948194,0.015698587127158554,0.015698587127158554,0.0,0.25117739403453687,0.0,160.17268445839875,726.8445839874411,7158.555729984301,6.279434850863422,19.623233908948194,0.015698587127158554,0.015698587127158554,0.0,0.25117739403453687
534,E02000555,0.0,7.0,0.46,10093,51600,450.0,1500.0,9.438462494,0.0,0.0,2.0,13.0,E02000555,550000,59.62,0.11741026501174104,169.2888292519289,865.4813820865481,10.851276951469654,9225.09225092251,13.217673557208654,7.547802750754781,25.159342502515937,0.0,0.0,0.03354579000335458,0.21804763502180477,0.11741026501174104,169.2888292519289,865.4813820865481,9225.09225092251,7.547802750754781,25.159342502515937,0.0,0.0,0.03354579000335458,0.21804763502180477
535,E02000556,0.0,24.0,0.484,11669,52100,600.0,2500.0,5.408824423,0.0,0.0,6.0,12.0,E02000556,550000,65.11,0.36860697281523574,179.2197819075411,800.1843034864077,10.860920227741458,8447.24312701582,13.217673557208654,9.215174320380894,38.39655966825372,0.0,0.0,0.09215174320380894,0.18430348640761787,0.36860697281523574,179.2197819075411,800.1843034864077,8447.24312701582,9.215174320380894,38.39655966825372,0.0,0.0,0.09215174320380894,0.18430348640761787
536,E02000557,5.0,15.0,0.451,8912,47100,445.0,6000.0,3.794857947,1.0,1.0,4.0,30.0,E02000557,505000,70.84,0.21174477696216826,125.80463015245623,664.8785996612083,10.760028280004509,7128.740824392998,13.132313708257497,6.281761716544325,84.6979107848673,0.01411631846414455,0.01411631846414455,0.0564652738565782,0.4234895539243365,0.21174477696216826,125.80463015245623,664.8785996612083,7128.740824392998,6.281761716544325,84.6979107848673,0.01411631846414455,0.01411631846414455,0.0564652738565782,0.4234895539243365
537,E02000558,0.0,7.0,0.301,10621,41600,340.0,3000.0,9.412959717,1.0,1.0,1.0,10.0,E02000558,465000,48.12,0.14546965918536992,220.71903574397342,864.5054031587698,10.635855446249355,9663.341645885288,13.049792684569493,7.065669160432253,62.34413965087282,0.020781379883624274,0.020781379883624274,0.020781379883624274,0.20781379883624274,0.14546965918536992,220.71903574397342,864.5054031587698,9663.341645885288,7.065669160432253,62.34413965087282,0.020781379883624274,0.020781379883624274,0.020781379883624274,0.20781379883624274
538,E02000559,0.0,11.0,0.61,10769,65100,540.0,1750.0,19.57294353,0.0,0.0,1.0,6.0,E02000559,735000,57.68,0.19070735090152566,186.7024965325936,1128.6407766990292,11.08367982819666,12742.718446601943,13.507625778194974,9.361997226074896,30.339805825242717,0.0,0.0,0.017337031900138695,0.10402219140083217,0.19070735090152566,186.7024965325936,1128.6407766990292,12742.718446601943,9.361997226074896,30.339805825242717,0.0,0.0,0.017337031900138695,0.10402219140083217
539,E02000560,7.0,17.0,0.503,9422,52700,595.0,4000.0,8.167121156,0.0,0.0,4.0,8.0,E02000560,490000,50.32,0.33783783783783783,187.241653418124,1047.2972972972973,10.872370734529454,9737.678855325914,13.102160670086809,11.824324324324325,79.4912559618442,0.0,0.0,0.0794912559618442,0.1589825119236884,0.33783783783783783,187.241653418124,1047.2972972972973,9737.678855325914,11.824324324324325,79.4912559618442,0.0,0.0,0.0794912559618442,0.1589825119236884
540,E02000561,0.0,2.0,0.585,8783,60300,400.0,1500.0,16.48973005,0.0,0.0,2.0,8.0,E02000561,734000,61.35,0.032599837000814993,143.16218418907906,982.8850855745721,11.007087382715277,11964.140179299104,13.506264307596652,6.519967400162999,24.449877750611247,0.0,0.0,0.032599837000814993,0.13039934800325997,0.032599837000814993,143.16218418907906,982.8850855745721,11964.140179299104,6.519967400162999,24.449877750611247,0.0,0.0,0.032599837000814993,0.13039934800325997
541,E02000562,0.0,3.0,0.516,9081,55500,430.0,1750.0,28.64635701,0.0,0.0,0.0,14.0,E02000562,670000,64.81,0.046289152908501774,140.11726585403486,856.3493288072827,10.924138299734526,10337.910816232063,13.415032991367148,6.63477858355192,27.002005863292702,0.0,0.0,0.0,0.2160160469063416,0.046289152908501774,140.11726585403486,856.3493288072827,10337.910816232063,6.63477858355192,27.002005863292702,0.0,0.0,0.0,0.2160160469063416
542,E02000563,3.0,5.0,0.384,8780,44500,270.0,1250.0,13.88815167,0.0,0.0,0.0,14.0,E02000563,490000,57.98,0.08623663332183512,151.43152811314246,767.5060365643326,10.703244468154331,8451.190065539842,13.102160670086809,4.656778199379096,21.55915833045878,0.0,0.0,0.0,0.24146257330113835,0.08623663332183512,151.43152811314246,767.5060365643326,8451.190065539842,4.656778199379096,21.55915833045878,0.0,0.0,0.0,0.24146257330113835
543,E02000564,3.0,12.0,0.541,15224,58700,580.0,6000.0,5.462467182,1.0,1.0,5.0,17.0,E02000564,467500,80.77,0.14857001361891792,188.48582394453388,726.7549832858735,10.980195005816189,5788.040113903678,13.055154627710879,7.180883991581033,74.28500680945896,0.01238083446824316,0.01238083446824316,0.0619041723412158,0.21047418596013373,0.14857001361891792,188.48582394453388,726.7549832858735,5788.040113903678,7.180883991581033,74.28500680945896,0.01238083446824316,0.01238083446824316,0.0619041723412158,0.21047418596013373
544,E02000565,0.0,10.0,0.454,9212,49000,430.0,1500.0,11.03731669,0.0,0.0,1.0,16.0,E02000565,487000,51.26,0.19508388607101054,179.71127584861492,955.9110417479517,10.799575577092764,9500.585251658213,13.096019402064726,8.388607101053454,29.26258291065158,0.0,0.0,0.019508388607101055,0.3121342177136169,0.19508388607101054,179.71127584861492,955.9110417479517,9500.585251658213,8.388607101053454,29.26258291065158,0.0,0.0,0.019508388607101055,0.3121342177136169
545,E02000566,4.0,26.0,0.606,9772,65600,700.0,6000.0,27.76130167,1.0,1.0,2.0,10.0,E02000566,710000,69.99,0.37148164023431923,139.6199457065295,937.2767538219746,11.09133097493218,10144.30632947564,13.473020249017498,10.001428775539363,85.72653236176598,0.014287755393627663,0.014287755393627663,0.028575510787255325,0.14287755393627663,0.37148164023431923,139.6199457065295,937.2767538219746,10144.30632947564,10.001428775539363,85.72653236176598,0.014287755393627663,0.014287755393627663,0.028575510787255325,0.14287755393627663
546,E02000567,0.0,10.0,0.519,11724,56000,570.0,1500.0,14.81503063,1.0,1.0,0.0,20.0,E02000567,615000,66.42,0.15055706112616682,176.51309846431798,843.1195423065342,10.933106969717286,9259.25925925926,13.329377546788654,8.581752484191508,22.58355916892502,0.015055706112616682,0.015055706112616682,0.0,0.30111412225233364,0.15055706112616682,176.51309846431798,843.1195423065342,9259.25925925926,8.581752484191508,22.58355916892502,0.015055706112616682,0.015055706112616682,0.0,0.30111412225233364
